lhs_sample_id,fixed_baseline_cap_ratio,demand_scale,PV_potential_scale,PV_capacity_factor_scale,wind_potential_scale,wind_capacity_factor_scale,grid_existing_capacity_scale,grid_carbon_factor_scale,PV_capex,wind_capex,BESS_power_capex,BESS_energy_capex,BESS_degradation_cost,TOU_price_scale,DR_fraction,experiment_id,run_id,dataset_id,spatial_resolution,temporal_mode,technology_set,grid_carbon_scenario,co2_cap_ratio,objective_name,solver_name,solver_status,objective_value,solver_objective_value,is_valid_result,invalid_reason,runtime_seconds,timestamp,git_commit,input_hash,pv_mw,wind_mw,bess_power_mw,bess_energy_mwh,ldes_power_mw,ldes_energy_mwh,grid_expansion_mw,total_grid_interface_mw,E_ref_grid_only_ton,E_lc_unconstrained_ton,E_min_techset_ton,co2_cap_ton,actual_emissions_ton,reduction_vs_grid_only,reduction_vs_unconstrained_lc,cap_violation_ton,cap_violation_ratio,pv_cost,wind_cost,bess_power_cost,bess_energy_cost,bess_degradation_cost,bess_replacement_proxy_cost,ldes_power_cost,ldes_energy_cost,grid_purchase_cost,grid_expansion_cost,demand_response_cost,ev_flexibility_cost,thermal_flexibility_cost,load_shedding_penalty,total_system_cost,pv_curtailment_mwh,wind_curtailment_mwh,pv_generation_mwh,wind_generation_mwh,bess_charge_mwh,bess_discharge_mwh,bess_throughput_mwh,bess_equivalent_full_cycles,bess_cycling_degradation_cost_yuan,bess_calendar_ageing_cost_yuan,bess_average_duration_h,bess_max_duration_h,ldes_charge_mwh,ldes_discharge_mwh,ldes_equivalent_full_cycles,grid_import_mwh,peak_grid_import_mw,DR_shifted_mwh,DR_peak_reduction_mw,thermal_shifted_mwh,thermal_peak_reduction_mw,EV_charge_mwh,EV_discharge_mwh,actual_emissions_mt,total_system_cost_billion_cny
4,0.14,1.019916995360033,1.1362926145577537,1.0046455197190969,1.1297362978042238,1.1384713800926252,0.9220024338514163,1.1563382842142798,4896.30232369454,10700.984034475046,801.3721733887714,1024.7430116068322,0.04557585897840559,0.9154915124109397,0.03406819084052316,R3D_revised_uncertainty_lhs,r3d_065_lhs004_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1187075374171563,min_cost,scipy-linprog-highs,optimal,10044278196.515305,10044278196.51521,True,,38.12677370000165,2026-06-05T09:58:07.996006+00:00,f614d91,f710937ca4069a32bd353d1b9a0a229a579101ddeef38ef95b752cc31b33c48e,5807.609168862776,930.5218171249048,7502.238862547638,30008.95545019055,0.0,0.0,0.0,3550.872601610797,5693082.718359103,2834276.6513510053,670273.3019386048,675811.8298085793,675811.82980858,0.8812924625828435,0.7615575637309636,6.984919309616089e-10,1.033559787136981e-15,2650977271.049626,1011572931.163066,837345403.6082392,4282973026.2289553,658441587.6412784,0.0,0.0,0.0,601848649.4286927,0.0,1119327.3954485094,0.0,0.0,0.0,10044278196.515305,1451039.8604274043,1076972.5274587672,5501953.533506135,1760631.127899634,3275150.888358492,3270729.5168873244,6545880.405245816,136.23972693402078,298334122.23899174,360107465.40228665,4.0,4.0,0.0,0.0,0.0,977653.5337595162,1113.2476923359402,27983.184886212737,46.70544861055933,0.0,0.0,0.0,0.0,0.67581182980858,10.044278196515304
5,0.14,0.9588164330287234,0.867787317203084,1.0322948398875165,0.8384471937667671,1.0697957066918795,1.133561699564851,1.1021006921875314,5467.963179423503,11079.495152211133,660.3821324764995,1136.7578561270302,0.11111233013073289,0.863276790595161,0.01223549347201647,R3D_revised_uncertainty_lhs,r3d_066_lhs005_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1324864009700009,min_cost,scipy-linprog-highs,optimal,17865812210696.75,17865812210696.8,False,load_shedding,33.31634519997169,2026-06-05T09:58:53.221224+00:00,f614d91,301f326869fe70e7638457f0900c91b16d8890aa35f5a72aae7fdd542b7813dc,4453.43023831848,724.6103543349342,7621.20295526338,30484.81182105352,0.0,0.0,0.0,4365.642685352024,5100990.176052894,3123083.943514948,793451.0230263195,675811.8298085793,675811.8298085772,0.8675135990299995,0.7836075360023884,0.0,0.0,2270181767.4140053,809181473.0721855,700968232.9930353,4826485191.306545,1067867413.9664783,0.0,0.0,0.0,520522824.7674154,0.0,425788.75731044816,0.0,0.0,17855616578004.473,17865812210696.75,501762.9316013643,506086.1982040543,4976715.961345122,1570301.4831175662,3163643.906255168,3154733.822731492,6318377.72898666,129.35678598123897,702049672.1138362,365817741.85264224,4.0,4.0,0.0,0.0,0.0,1025766.717866409,1720.6443739753263,10644.718932761203,14.725838890729936,0.0,0.0,0.0,0.0,0.6758118298085772,17865.81221069675
6,0.14,1.0041394411939808,0.9344146687583169,0.9635029291535211,1.0172160208664622,0.824543567310381,0.9362207830116892,1.1768705303246612,4177.087772392948,11529.815322891453,900.6891122195241,1196.4354382968086,0.07272933540884052,1.0257274332527309,0.03809548961305768,R3D_revised_uncertainty_lhs,r3d_067_lhs006_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1184691655755117,min_cost,scipy-linprog-highs,optimal,41107272596686.734,41107272596686.58,False,load_shedding,33.65900590000092,2026-06-05T09:59:39.016811+00:00,f614d91,800497eaf2f120daa7121c158f1639835de60a03a79d4bf591d52cf75cab7b4f,4799.622477137665,781.8040094752992,8050.521181827118,32202.084727308476,0.0,0.0,0.0,3605.631184256236,5704537.771710898,2958632.9679871,964940.994957684,675811.8298085793,675811.8298085798,0.8815308344244881,0.7715797001111744,4.656612873077393e-10,6.890398580913207e-16,1869050673.07041,900591009.1358184,1009900076.5735254,5366025743.43869,868413837.8119893,0.0,0.0,0.0,524092722.7112947,0.0,1077114.7790394253,0.0,0.0,41096733445509.21,41107272596686.734,284142.6120613315,203870.78008338148,5226746.856749178,1522819.954771213,3319938.198291348,3307220.133004226,6627158.331295573,128.3775631690543,481988821.0842876,386425016.72770166,4.0,4.0,0.0,0.0,0.0,960596.9226467396,1670.0017678021975,26927.86947598563,50.49670402127401,0.0,0.0,0.0,0.0,0.6758118298085798,41107.27259668674
7,0.14,0.9809043726300977,1.0478883793672484,1.092440131961474,1.1370008995819116,0.8149470093678791,1.0962569743016148,0.9016578937264242,6253.436327620559,9967.280875228244,709.0256530813883,1212.8354473696681,0.05954497186604062,0.8612071957873657,0.05502451704743203,R3D_revised_uncertainty_lhs,r3d_068_lhs007_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1582922176607968,min_cost,scipy-linprog-highs,optimal,8394631025.374293,8394631025.3742285,True,,44.97443390000262,2026-06-05T10:00:36.399929+00:00,f614d91,3b3e063761cd4a2065b8e0ff05102b98895671d4aec88b585eee3bf661c28938,5269.607477352859,759.7998442544639,4277.350511551162,17065.045709792998,0.0,0.0,0.0,4221.972428111477,4269393.90827647,2614070.68599155,479751.98778700834,675811.8298085793,675811.8298085823,0.8417077823392024,0.7414714783995069,3.026798367500305e-09,4.478759077593585e-15,3072114479.651786,782371729.0936437,422392583.5452687,2882629539.0217204,533680770.58872265,0.0,0.0,0.0,699404389.447376,0.0,2037534.0257773064,0.0,0.0,0.0,8394631025.374293,1771473.005429539,405695.4440916361,5088738.340397533,1252866.2392755677,2599086.766851226,2924473.1873148344,5523559.95416606,214.21515923896607,328900222.0712067,204780548.517516,3.98962995052852,4.0,0.0,0.0,0.0,1253799.4927447718,1398.49199940621,50938.35064443266,73.51493446422789,0.0,0.0,0.0,0.0,0.6758118298085823,8.394631025374293
8,0.14,0.9988390714013488,1.058007958565819,1.000057027850744,0.9631118266585166,0.9882777613152611,0.8337747271852037,1.058357163619257,5657.838537309519,9344.726782747704,563.0006206866138,1016.5539645004336,0.02559508708757894,0.9891088442165044,0.14562139375872168,R3D_revised_uncertainty_lhs,r3d_069_lhs008_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.132434231503831,min_cost,scipy-linprog-highs,optimal,9749766442.330957,9749766442.33086,True,,36.043663099990226,2026-06-05T10:01:25.287234+00:00,f614d91,a28cc8aac549b344ebb887ac1c851f662ef090f9b950fb49a11d4ac18164a5df,5415.62272849953,798.0122963637544,7620.44868494599,30481.79473978396,0.0,0.0,0.0034628630024898,3211.088082575158,5102999.595607042,2567847.0746289697,661358.1516535741,675811.8298085793,675811.8298085779,0.8675657684961693,0.7368177270033783,0.0,0.0,2856533673.874775,782855895.2488607,597542654.1507981,4315692251.239807,536351927.61347926,0.0,0.0,0.0,657029278.5106214,241.5265413948825,3760520.166074978,0.0,0.0,0.0,9749766442.330956,907432.0697563136,578830.1471057025,5546653.976224247,1533645.268794068,3373517.245525796,3290667.5705847912,6664184.816110587,134.94397224131893,170570390.7360717,365781536.8774076,4.0,4.0,0.0,0.0,0.0,1068163.2332109374,1401.08899168478,94013.00415187444,155.85493270222284,0.0,0.0,0.0,0.0,0.6758118298085779,9.749766442330955
9,0.14,1.0995095869640787,1.1451585832306885,0.9314229789428762,0.7325462868481623,0.9833823076460657,1.0449924826835766,1.0129463724595547,6352.260462352916,10801.26425919237,505.8121833848068,1182.7068124805648,0.07748115553986673,1.1234812456747147,0.10842116957538679,R3D_revised_uncertainty_lhs,r3d_070_lhs009_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1257021071437955,min_cost,scipy-linprog-highs,optimal,30391297356029.918,30391297356029.895,False,load_shedding,33.50237790000392,2026-06-05T10:02:11.366889+00:00,f614d91,e48c07bed0046afd4d9c4aa0d4427c20a3fe450b02753d540447bcceacbf8ebd,5874.920559102603,646.0723492160562,8648.588955042931,34594.355820171724,0.0,0.0,0.0,4024.53945826388,5376296.747639176,2924207.056200574,859769.303975739,675811.8298085793,675811.8298085809,0.8742978928562042,0.7688905686840575,1.6298145055770872e-09,2.4116395033196225e-15,3479130282.360715,707415274.8689663,609275953.2022209,5698516913.616131,983241534.2177804,0.0,0.0,0.0,704849779.2661387,0.0,3021731.329827113,0.0,0.0,30379111904561.05,30391297356029.92,408611.8588999023,286037.92653105914,6112333.021659467,1415754.5614648692,3700813.584463027,3631411.398725407,7332224.983188434,131.21401282922417,568109264.3757198,415132269.8420607,4.0,4.0,0.0,0.0,0.0,1116049.418330531,1667.205405982114,75543.28324567783,155.27037172921837,0.0,0.0,0.0,0.0,0.6758118298085809,30391.29735602992
10,0.14,1.0154724726921698,1.1956138136397878,0.9252090362050569,0.8066910472034938,1.0443937715487919,0.8762965361974044,0.8818177779933994,5075.6273105886785,9487.953751705374,745.7361259808151,1386.3324489543959,0.04392035073888364,1.057924232972701,0.10473987900837475,R3D_revised_uncertainty_lhs,r3d_071_lhs010_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1563439230743862,min_cost,scipy-linprog-highs,optimal,9837998556.550997,9837998556.551004,True,,33.969750399992336,2026-06-05T10:02:57.972129+00:00,f614d91,e585257e9522f469ee582095ad8bdfed9297e98a0c68503a707730ee25cda25f,6095.781857876438,707.4101452599325,5535.540151259535,22142.160605038134,0.0,0.0,0.0,3374.847231445871,4322597.364318647,2206388.146852414,546551.5350528418,675811.8298085793,675811.8298085786,0.8436560769256138,0.6937022025010979,0.0,0.0,2884426912.2245736,701900470.4110779,574942856.9610474,4275302810.9041934,528022220.57733095,0.0,0.0,0.0,869971805.0614923,0.0,3431480.41127882,0.0,0.0,0.0,9837998556.550997,1406589.214294775,610022.2917624243,5314363.896115345,1368944.9918104724,2868967.7766361027,3103577.7268459317,5972545.5034820335,175.20747987324663,262316293.31687328,265705927.26045763,4.0,4.0,0.0,0.0,0.0,1282008.8662262894,1459.5377401075702,85787.0102819705,144.22604645920583,0.0,0.0,0.0,0.0,0.6758118298085786,9.837998556550996
11,0.14,0.9088624415513107,1.0076582702811685,1.0126462655904294,0.8778604237072537,1.0542130051732774,1.048214668473648,1.1884969607559848,4031.163047341746,11125.99866927718,699.2983646464032,1429.4658106455133,0.038121472479861765,1.0379691261796329,0.11794117328131533,R3D_revised_uncertainty_lhs,r3d_072_lhs011_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1296080025689815,min_cost,scipy-linprog-highs,optimal,9408627267.604563,9408627267.604557,True,,27.625391799985664,2026-06-05T10:03:38.202542+00:00,f614d91,1ab6cf227bb9946eeadca745106077e15a3e948bf931ebd875d21e1521de6d2e,5150.990379468434,739.5692004820307,6139.7629709576295,24559.05188383052,0.0,0.0,0.0,4036.9489387806175,5214275.480010508,2435216.4435967635,618317.4273326786,675811.8298085793,675811.8298085792,0.8703919974310185,0.7224838754741574,0.0,0.0,1935804519.2229388,828576622.0252224,597989575.3875108,4889504659.837738,511941071.8221375,0.0,0.0,0.0,641564151.1227558,0.0,3246668.1862593247,0.0,0.0,0.0,9408627267.604565,1266890.437881988,683659.1403738316,4949096.410601187,1404724.312771408,2832197.919994585,2866229.63499893,5698427.554993515,145.88458303260236,217232449.21617123,294708622.6059662,4.0,4.0,0.0,0.0,0.0,951199.9164595356,1416.0338522174272,81166.70465648311,136.951298934216,0.0,0.0,0.0,0.0,0.6758118298085791,9.408627267604565
12,0.14,1.04765220923268,1.1468043576461247,0.9355379680273036,1.165362265114102,1.0073976837192185,0.9417992177349132,1.0770012797177115,6332.781184669399,9350.671840457551,621.6808342366371,1498.374247197036,0.07989588567186244,1.0755842047272477,0.09240978430385419,R3D_revised_uncertainty_lhs,r3d_073_lhs012_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1240779667811026,min_cost,scipy-linprog-highs,optimal,7939258159607.784,7939258159607.775,False,load_shedding,27.888658600015333,2026-06-05T10:04:18.561560+00:00,f614d91,cdab74f6574cc3a4cb00206efefac61eeb7c688c59bdcf735474c13e41dfce8d,5848.946339095432,1006.8158610685516,8142.020050015607,32568.080200062428,0.0,0.0,0.0,3627.115195893631,5446670.729226577,3094357.376669568,726839.7758420308,675811.8298085793,675811.8298085795,0.8759220332188973,0.7815986495600097,2.3283064365386963e-10,3.4451992904566037e-16,3453126716.0001864,988161950.4833592,704983806.6645958,6796603803.263347,933659587.6580982,0.0,0.0,0.0,709205678.5341626,0.0,2932819.973415677,0.0,0.0,7925669485245.207,7939258159607.784,957840.2681058312,918219.7082429423,5562956.086715443,1798557.6805894205,3412519.6525095617,3381855.5608379524,6794375.213347514,129.7994669958881,542842625.257349,390816962.4007492,4.0,4.0,0.0,0.0,0.0,1049672.113741421,1510.2782124790572,73320.49933539194,128.41391811391588,0.0,0.0,0.0,0.0,0.6758118298085796,7939.258159607784
13,0.14,0.9000210201298103,0.8031393345783022,0.9687939225004807,0.7447033045757557,1.1038238991636782,0.9493592969384457,1.1466759702271696,5506.206311662747,9439.935017248432,509.29996933952776,1184.5984220892842,0.1066411648739476,1.1860004472546777,0.04633947755905265,R3D_revised_uncertainty_lhs,r3d_074_lhs013_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1356546463541529,min_cost,scipy-linprog-highs,optimal,27317071334061.4,27317071334061.453,False,load_shedding,24.435844999999972,2026-06-05T10:04:55.068800+00:00,f614d91,881fb6c32a6de7aa94a8b68ecb19f3272ace2d2c28444c7860e7586be61bc167,4115.947417863676,653.3391155519026,7143.962002348168,28575.848009392677,0.0,0.0,0.0,3656.231038893844,4981855.380347537,2464935.168824949,862999.9194621074,675811.8298085793,675811.8298085795,0.864345353645847,0.7258297750156473,2.3283064365386963e-10,3.4451992904566037e-16,2112820948.321742,645796404.6674728,506748277.5338049,4714653415.286731,960515042.9180408,0.0,0.0,0.0,651840809.2157633,0.0,1118591.5747215366,0.0,0.0,27307477840571.88,27317071334061.4,319136.77126648923,432572.9101082728,4432714.1409142725,1499135.2327320864,2857293.897769588,2934136.339656573,5791430.237426161,128.3486118544996,617604866.8053287,342910176.1127121,4.0,4.0,0.0,0.0,0.0,985891.6024546508,1483.587716382281,27964.78936803841,52.57330547539127,0.0,0.0,0.0,0.0,0.6758118298085796,27317.0713340614
14,0.14,0.9506522438251577,1.0435750608002516,0.9872185592383442,0.7633846340989411,0.8553924497367593,1.0269700677506368,1.0175751398909616,4850.470666067283,9005.258188934324,869.6079259695047,1123.5838393421413,0.0671084006026073,0.8878888049319986,0.01341136276871337,R3D_revised_uncertainty_lhs,r3d_075_lhs014_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1447237712009293,min_cost,scipy-linprog-highs,optimal,9337403094.580423,9337403094.580355,True,,31.47762389999116,2026-06-05T10:05:38.734086+00:00,f614d91,4fec67fcb81ee5d14ba26cda89ddfa6be93ce34d91d0eb3d22216a86f8565225,5339.671475198701,662.0487911154821,6566.74233160587,26266.96932642348,0.0,0.0,0.0,3955.13042304809,4669667.078190675,2591638.975512682,615486.1037350383,675811.8298085793,675811.8298085799,0.8552762287990705,0.7392338067940618,5.820766091346741e-10,8.61299822614151e-16,2414564530.2185307,631893656.9084849,795340247.7662903,4110502779.386655,735718564.3331594,0.0,0.0,0.0,648901748.7224929,0.0,481567.244809871,0.0,0.0,0.0,9337403094.580423,851755.8325990367,345184.4998631793,5430121.213260236,1171720.7935521826,3151257.0414805403,3114947.020008296,6266204.061488836,148.2349838926216,420514932.4160777,315203631.9170818,4.0,4.0,0.0,0.0,0.0,1110972.7090076555,1350.4258413581742,12039.181120246776,16.713950046320118,0.0,0.0,0.0,0.0,0.6758118298085799,9.337403094580424
15,0.14,1.0831988424798582,1.1167419248366783,1.016847469040814,0.9493028780464794,1.1325632506152132,0.8067015881004981,1.1624787566245025,4696.105295449898,11310.049112070363,844.2107041265592,1224.3298322266292,0.09949986277403776,1.0460206528049936,0.04338913336047835,R3D_revised_uncertainty_lhs,r3d_076_lhs015_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1111820931474562,min_cost,scipy-linprog-highs,optimal,17363740273401.21,17363740273401.158,False,load_shedding,36.2165471999906,2026-06-05T10:06:27.137069+00:00,f614d91,8de359d1ca1cf01761679e81c28037d87c8b95d5b517bde088842ded509986f9,5717.726035616577,810.2198990433131,8493.521630794103,33974.08652317641,0.0,0.0,3.762408005761138,3110.5812858001764,6078423.338480214,3071015.8080058643,796394.6654800667,675811.8298085793,675811.8298085788,0.8888179068525438,0.7799386678353144,0.0,0.0,2503234667.3656774,919395430.1391624,998661130.6547028,5793295955.946227,1124005131.5757694,0.0,0.0,0.0,598901047.0704507,262419.100118755,1580565.302929367,0.0,0.0,17351800937054.057,17363740273401.21,962570.8265038766,721984.4974897491,5965953.35494204,1735939.378119985,3650125.196826144,3549041.4485027264,7199166.645328871,130.5789872408212,716316093.2976524,407689038.27811694,4.0,4.0,0.0,0.0,0.0,972489.3494536964,1165.1285263978734,39514.13257323417,63.753819868867325,0.0,0.0,0.0,0.0,0.6758118298085788,17363.74027340121
16,0.14,0.995421142848046,0.9320184995845086,1.0237799461321786,0.8909826766660509,0.8896059946465299,1.0399269966652618,0.9239469667490098,5747.172890166641,11359.70840353523,980.621601235373,1287.9048283525758,0.10151843059753145,1.1980350762462715,0.11057584103195921,R3D_revised_uncertainty_lhs,r3d_077_lhs016_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1522208415228463,min_cost,scipy-linprog-highs,optimal,2573359539620.3647,2573359539620.3633,False,load_shedding,39.14877960001468,2026-06-05T10:07:19.149972+00:00,f614d91,655d01771cfb5686afd8403d1ee0251ab703fbadd6868d1f2ab4024ca04bc918,4783.355111217663,775.1690271159354,7845.653227271323,31382.61290908529,0.0,0.0,0.0,4005.0309462948367,4439680.027042478,2260021.8130470305,689958.3205300245,675811.8298085793,675811.829808579,0.8477791584771537,0.7009711030631918,0.0,0.0,2562874158.14914,882632808.7019234,1071544125.1955467,5629273721.458383,1043204861.0344856,0.0,0.0,0.0,953119272.9320986,0.0,3496750.579733373,0.0,0.0,2561213393922.313,2573359539620.3647,461930.6413598468,385054.4228100255,5373875.069330538,1462074.3345305056,3306764.9268405293,3259663.4763746765,6566428.403215206,129.83556714261834,666613506.1254622,376591354.9090235,4.0,4.0,0.0,0.0,0.0,1223553.1372122625,1474.9876117827766,87418.76449333433,141.63570841473347,0.0,0.0,0.0,0.0,0.6758118298085789,2573.3595396203646
17,0.14,0.9278926422078781,1.1725000500915133,1.0617434723120927,0.7949969532727493,0.9619465563012523,0.824517801023772,0.9482156125901361,5933.895017768225,10624.364817336389,588.944170780521,1456.0325513298521,0.029693131807744636,0.8506078049616584,0.13282084418836426,R3D_revised_uncertainty_lhs,r3d_078_lhs017_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1591194286157666,min_cost,scipy-linprog-highs,optimal,7448336127.697174,7448336127.697119,True,,41.56878589998814,2026-06-05T10:08:13.498093+00:00,f614d91,bde550e6e1c6fdc1cfd8a8a94cac5c7e3f63b0f5d8e0c488e764fd88fef6318f,5153.168058516608,479.41108566528175,3519.266025873555,14077.06410349422,0.0,0.0,0.0,3175.4337751211538,4247198.696524325,2598132.361168865,384225.483625091,675811.8298085793,675811.8298085772,0.8408805713842339,0.7398855270389155,0.0,0.0,2850719989.6591554,518295731.8190759,288672703.6610341,2854714413.1086025,330514288.57680726,0.0,0.0,0.0,601315350.3328242,0.0,4103650.539674418,0.0,0.0,0.0,7448336127.697174,1399008.637357022,195585.79173374444,5121109.856690199,1039684.7193062094,2651147.007017556,2790836.020610753,5441983.027628309,247.8176557352972,161589519.3348766,168924769.24193063,4.0,4.0,0.0,0.0,0.0,1192237.4982789457,1501.4072032809304,102591.26349186045,173.01529848527426,0.0,0.0,0.0,0.0,0.6758118298085772,7.448336127697174
18,0.14,0.9605983044789259,0.9000033627387974,0.9200553810452833,1.1123980575533006,0.8784032335220252,0.9319505019001311,0.8162971640883016,4085.6183600803324,11792.208271136493,895.7748130442455,1051.1535230192185,0.08746862814597932,1.128019445021236,0.008426415494400796,R3D_revised_uncertainty_lhs,r3d_079_lhs018_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1785409900707234,min_cost,scipy-linprog-highs,optimal,9500414293.486418,9500414293.486437,True,,42.875474700005725,2026-06-05T10:09:08.385514+00:00,f614d91,ee29d6d0e915f9ac55ec7af43dbf5c7d289197ac272b32fe11d2cf588e38bc13,4624.610128187986,760.6899948125614,7032.949408155438,28131.79763262175,0.0,0.0,0.0,3589.18521443719,3785191.454023401,1785696.986794218,640333.4096740253,675811.8298085793,675811.8298085799,0.8214590099292765,0.6215417090321496,5.820766091346741e-10,8.61299822614151e-16,1761462163.2453732,891882967.9680861,877436781.0154804,4118538499.4543614,884637996.2877553,0.0,0.0,0.0,966130868.765998,0.0,325016.7493635462,0.0,0.0,0.0,9500414293.486418,329933.747768975,236456.6200406723,4740564.983561463,1553344.1365087265,3088158.0792245283,3166157.739966021,6254315.81919055,140.68411932439625,547056424.6962942,337581571.591461,4.0,4.0,0.0,0.0,0.0,1384910.127730416,1930.8097710140275,8125.418734088656,9.738377982263131,0.0,0.0,0.0,0.0,0.6758118298085799,9.500414293486418
19,0.14,0.9384985695556683,0.8166482895694674,1.006928751560922,0.922884075459242,1.09221151518324,0.8699079121300284,0.975057905126255,5752.4898329458065,11668.532251901957,616.078245877763,1249.4481219569009,0.05429556322638558,1.0614482422622773,0.07279310258829316,R3D_revised_uncertainty_lhs,r3d_080_lhs019_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1529903433124494,min_cost,scipy-linprog-highs,optimal,7964479916119.311,7964479916119.325,False,load_shedding,41.41380380000919,2026-06-05T10:10:02.115655+00:00,f614d91,99bba58e3b801a25fff8468df06390d22c0a3ed1a100d2b49ac22719c2b9ba4a,4193.536300605614,794.332538387701,7550.846761184729,30203.38704473892,0.0,0.0,0.0,3350.242968669605,4417349.586753857,2243354.2201674,722174.5451582107,675811.8298085793,675811.8298085779,0.8470096566875509,0.698749388869071,0.0,0.0,2248933754.566112,923642714.268962,647904543.844322,5255975979.870903,689545809.5950854,0.0,0.0,0.0,767384597.1443257,0.0,2230846.394062091,0.0,0.0,7953944297873.627,7964479916119.311,457333.6814544137,629834.2105942637,4574667.463297339,1694037.5655430912,2976912.780496448,3047615.6638324577,6024528.444328905,126.12888660956143,327105165.0582184,362440644.53686696,4.0,4.0,0.0,0.0,0.0,1159416.485769756,1482.070878236134,55771.15985155228,84.75286823777977,0.0,0.0,0.0,0.0,0.6758118298085779,7964.4799161193105
20,0.14,1.0346859852112638,1.0031652235315904,1.021137762385039,0.9371314440313373,0.9396482851318847,0.9128982686966692,1.1092838645807894,4306.5331376687955,9740.493534552672,651.8221509101742,1062.3326689976095,0.07122315309459613,1.148443020380487,0.09617962013718934,R3D_revised_uncertainty_lhs,r3d_081_lhs020_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1219766719900735,min_cost,scipy-linprog-highs,optimal,20081408363882.273,20081408363882.285,False,load_shedding,30.94330519999494,2026-06-05T10:10:45.565060+00:00,f614d91,39ee737d242cee0ad004ddba7dcd249f6de1a507c0ccabb15053b5bd4f37491e,5144.75948869213,793.4702760912173,8201.761975613046,32807.047902452185,0.0,0.0,0.0,3515.810079624287,5540500.644775556,2448930.848493617,808911.1566105592,675811.8298085793,675811.8298085795,0.8780233280099263,0.7240380102099315,2.3283064365386963e-10,3.4451992904566037e-16,2065538367.9942324,802965610.2912672,744587552.4137294,4854082855.29149,883293294.1235313,0.0,0.0,0.0,674417221.2094462,0.0,2599185.363979001,0.0,0.0,20071380879795.586,20081408363882.277,594207.4029241388,443380.29165605566,5666321.091422942,1553716.1844272877,3479545.511279481,3394746.036074843,6874291.547354325,129.3451503991121,489608719.2941052,393684574.8294262,4.0,4.0,0.0,0.0,0.0,1019124.3611126832,1392.13829676197,64979.63409947504,131.37413618001716,0.0,0.0,0.0,0.0,0.6758118298085796,20081.408363882278
21,0.14,0.9894105622198132,1.0896227496090747,0.9138680216283227,1.0812309297957912,1.035072197992124,1.0715882193153052,1.0300691348436366,4430.601691237967,11171.191481981934,988.0896610290755,1226.8304100447187,0.10470047345577212,1.012501895440992,0.11335748281730954,R3D_revised_uncertainty_lhs,r3d_082_lhs021_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1373678534279598,min_cost,scipy-linprog-highs,optimal,11338611040.821995,11338611040.822063,True,,36.08664100000169,2026-06-05T10:11:34.405741+00:00,f614d91,4a11d30d2005d4797d8c7aa77344c30e81e802a1c0fbd2c8de1bc9d8d160d902,5584.736373067788,917.7636592680008,7594.615523021293,30378.46209208517,0.0,0.0,0.0,4126.96659842963,4919723.304572108,2631474.257825524,670092.2254447804,675811.8298085793,675811.8298085782,0.8626321465720405,0.7431812879039812,0.0,0.0,2306777902.072153,1031461405.0507658,1045157262.9083482,5190746402.830071,1030719121.5719494,0.0,0.0,0.0,730509377.8660629,0.0,3239568.522643657,0.0,0.0,0.0,11338611040.821997,900231.1343932654,834219.0808409611,5181787.416217356,1710293.2388647993,3181399.543894033,3181299.252767436,6362698.796661468,130.90274464537055,666177576.4669273,364541545.1050221,4.0,4.0,0.0,0.0,0.0,1097497.4121082774,1349.8322738212464,80989.21306609141,147.1051624183405,0.0,0.0,0.0,0.0,0.6758118298085782,11.338611040821997
